transaction_time,window,is_workday,day_of_week,time_slot
2019-04-17 02:41:00,2nd canteen,1,2,32
2019-04-17 02:41:00,2nd canteen,1,2,32
2019-04-17 02:42:00,2nd canteen,1,2,32
2019-04-17 02:42:00,2nd canteen,1,2,32
2019-04-17 02:42:00,2nd canteen,1,2,32
2019-04-17 02:42:00,2nd canteen,1,2,32
2019-04-17 02:43:00,2nd canteen,1,2,32
2019-04-17 02:43:00,2nd canteen,1,2,32
2019-04-17 02:43:00,2nd canteen,1,2,32
2019-04-17 02:43:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:44:00,2nd canteen,1,2,32
2019-04-17 02:45:00,2nd canteen,1,2,33
2019-04-17 02:45:00,2nd canteen,1,2,33
2019-04-17 02:45:00,2nd canteen,1,2,33
2019-04-17 02:45:00,2nd canteen,1,2,33
2019-04-17 02:45:00,2nd canteen,1,2,33
2019-04-17 02:46:00,2nd canteen,1,2,33
2019-04-17 02:46:00,2nd canteen,1,2,33
2019-04-17 02:46:00,2nd canteen,1,2,33
2019-04-17 02:46:00,2nd canteen,1,2,33
2019-04-17 02:46:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:47:00,2nd canteen,1,2,33
2019-04-17 02:48:00,2nd canteen,1,2,33
2019-04-17 02:48:00,2nd canteen,1,2,33
2019-04-17 02:48:00,2nd canteen,1,2,33
2019-04-17 02:49:00,2nd canteen,1,2,33
2019-04-17 02:49:00,2nd canteen,1,2,33
2019-04-17 02:49:00,2nd canteen,1,2,33
2019-04-17 02:49:00,2nd canteen,1,2,33
2019-04-17 02:49:00,2nd canteen,1,2,33
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:50:00,2nd canteen,1,2,34
2019-04-17 02:51:00,2nd canteen,1,2,34
2019-04-17 02:51:00,2nd canteen,1,2,34
2019-04-17 02:51:00,2nd canteen,1,2,34
2019-04-17 02:52:00,2nd canteen,1,2,34
2019-04-17 02:52:00,2nd canteen,1,2,34
2019-04-17 02:52:00,2nd canteen,1,2,34
2019-04-17 02:52:00,2nd canteen,1,2,34
2019-04-17 02:53:00,2nd canteen,1,2,34
2019-04-17 02:53:00,2nd canteen,1,2,34
2019-04-17 02:53:00,2nd canteen,1,2,34
2019-04-17 02:53:00,2nd canteen,1,2,34
2019-04-17 02:53:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:54:00,2nd canteen,1,2,34
2019-04-17 02:55:00,2nd canteen,1,2,35
2019-04-17 02:55:00,2nd canteen,1,2,35
2019-04-17 02:55:00,2nd canteen,1,2,35
2019-04-17 02:55:00,2nd canteen,1,2,35
2019-04-17 02:55:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:56:00,2nd canteen,1,2,35
2019-04-17 02:57:00,2nd canteen,1,2,35
2019-04-17 02:57:00,2nd canteen,1,2,35
2019-04-17 02:57:00,2nd canteen,1,2,35
2019-04-17 02:57:00,2nd canteen,1,2,35
2019-04-17 02:57:00,2nd canteen,1,2,35
2019-04-17 02:58:00,2nd canteen,1,2,35
2019-04-17 02:58:00,2nd canteen,1,2,35
2019-04-17 02:58:00,2nd canteen,1,2,35
2019-04-17 02:59:00,2nd canteen,1,2,35
2019-04-17 02:59:00,2nd canteen,1,2,35
2019-04-17 02:59:00,2nd canteen,1,2,35
2019-04-17 03:00:00,2nd canteen,1,2,36
2019-04-17 03:00:00,2nd canteen,1,2,36
2019-04-17 03:00:00,2nd canteen,1,2,36
2019-04-17 03:00:00,2nd canteen,1,2,36
2019-04-17 03:00:00,2nd canteen,1,2,36
2019-04-17 03:01:00,2nd canteen,1,2,36
2019-04-17 03:01:00,2nd canteen,1,2,36
2019-04-17 03:01:00,2nd canteen,1,2,36
2019-04-17 03:01:00,2nd canteen,1,2,36
2019-04-17 03:01:00,2nd canteen,1,2,36
2019-04-17 03:02:00,2nd canteen,1,2,36
2019-04-17 03:02:00,2nd canteen,1,2,36
2019-04-17 03:02:00,2nd canteen,1,2,36
2019-04-17 03:03:00,2nd canteen,1,2,36
2019-04-17 03:03:00,2nd canteen,1,2,36
2019-04-17 03:03:00,2nd canteen,1,2,36
2019-04-17 03:03:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:04:00,2nd canteen,1,2,36
2019-04-17 03:05:00,2nd canteen,1,2,37
2019-04-17 03:05:00,2nd canteen,1,2,37
2019-04-17 03:05:00,2nd canteen,1,2,37
2019-04-17 03:06:00,2nd canteen,1,2,37
2019-04-17 03:06:00,2nd canteen,1,2,37
2019-04-17 03:07:00,2nd canteen,1,2,37
2019-04-17 03:07:00,2nd canteen,1,2,37
2019-04-17 03:08:00,2nd canteen,1,2,37
2019-04-17 03:08:00,2nd canteen,1,2,37
2019-04-17 03:09:00,2nd canteen,1,2,37
2019-04-17 03:10:00,2nd canteen,1,2,38
2019-04-17 03:13:00,2nd canteen,1,2,38
2019-04-17 03:16:00,2nd canteen,1,2,39
2019-04-17 03:17:00,2nd canteen,1,2,39
2019-04-17 03:21:00,2nd canteen,1,2,40
2019-04-17 03:21:00,2nd canteen,1,2,40
2019-04-17 03:22:00,2nd canteen,1,2,40
2019-04-17 03:22:00,2nd canteen,1,2,40
2019-04-17 03:26:00,2nd canteen,1,2,41
2019-04-17 03:27:00,2nd canteen,1,2,41
2019-04-17 03:28:00,2nd canteen,1,2,41
2019-04-17 03:30:00,2nd canteen,1,2,42
2019-04-17 03:36:00,2nd canteen,1,2,43
2019-04-17 03:38:00,2nd canteen,1,2,43
2019-04-17 03:38:00,2nd canteen,1,2,43
2019-04-17 03:38:00,2nd canteen,1,2,43
2019-04-17 03:39:00,2nd canteen,1,2,43
2019-04-17 03:39:00,2nd canteen,1,2,43
2019-04-17 04:25:00,2nd canteen,1,2,53
2019-04-17 04:32:00,2nd canteen,1,2,54
2019-04-17 04:32:00,2nd canteen,1,2,54
2019-04-17 04:37:00,2nd canteen,1,2,55
2019-04-17 04:38:00,2nd canteen,1,2,55
2019-04-17 04:38:00,2nd canteen,1,2,55
2019-04-17 04:43:00,2nd canteen,1,2,56
2019-04-17 04:43:00,2nd canteen,1,2,56
2019-04-17 04:53:00,2nd canteen,1,2,58
2019-04-17 04:54:00,2nd canteen,1,2,58
2019-04-17 04:56:00,2nd canteen,1,2,59
2019-04-17 04:57:00,2nd canteen,1,2,59
2019-04-17 04:58:00,2nd canteen,1,2,59
2019-04-17 04:58:00,2nd canteen,1,2,59
2019-04-17 04:58:00,2nd canteen,1,2,59
2019-04-17 05:00:00,2nd canteen,1,2,60
2019-04-17 05:00:00,2nd canteen,1,2,60
2019-04-17 05:01:00,2nd canteen,1,2,60
2019-04-17 05:01:00,2nd canteen,1,2,60
2019-04-17 05:01:00,2nd canteen,1,2,60
2019-04-17 05:01:00,2nd canteen,1,2,60
2019-04-17 05:02:00,2nd canteen,1,2,60
2019-04-17 05:02:00,2nd canteen,1,2,60
2019-04-17 05:02:00,2nd canteen,1,2,60
2019-04-17 05:02:00,2nd canteen,1,2,60
2019-04-17 05:03:00,2nd canteen,1,2,60
2019-04-17 05:03:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:04:00,2nd canteen,1,2,60
2019-04-17 05:05:00,2nd canteen,1,2,61
2019-04-17 05:05:00,2nd canteen,1,2,61
2019-04-17 05:05:00,2nd canteen,1,2,61
2019-04-17 05:06:00,2nd canteen,1,2,61
2019-04-17 05:06:00,2nd canteen,1,2,61
2019-04-17 05:06:00,2nd canteen,1,2,61
2019-04-17 05:06:00,2nd canteen,1,2,61
2019-04-17 05:07:00,2nd canteen,1,2,61
2019-04-17 05:07:00,2nd canteen,1,2,61
2019-04-17 05:07:00,2nd canteen,1,2,61
2019-04-17 05:08:00,2nd canteen,1,2,61
2019-04-17 05:08:00,2nd canteen,1,2,61
2019-04-17 05:09:00,2nd canteen,1,2,61
2019-04-17 05:09:00,2nd canteen,1,2,61
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:10:00,2nd canteen,1,2,62
2019-04-17 05:11:00,2nd canteen,1,2,62
2019-04-17 05:11:00,2nd canteen,1,2,62
2019-04-17 05:11:00,2nd canteen,1,2,62
2019-04-17 05:11:00,2nd canteen,1,2,62
2019-04-17 05:11:00,2nd canteen,1,2,62
2019-04-17 05:12:00,2nd canteen,1,2,62
2019-04-17 05:12:00,2nd canteen,1,2,62
2019-04-17 05:12:00,2nd canteen,1,2,62
2019-04-17 05:12:00,2nd canteen,1,2,62
2019-04-17 05:13:00,2nd canteen,1,2,62
2019-04-17 05:13:00,2nd canteen,1,2,62
2019-04-17 05:13:00,2nd canteen,1,2,62
2019-04-17 05:14:00,2nd canteen,1,2,62
2019-04-17 05:14:00,2nd canteen,1,2,62
2019-04-17 05:14:00,2nd canteen,1,2,62
2019-04-17 05:14:00,2nd canteen,1,2,62
2019-04-17 05:15:00,2nd canteen,1,2,63
2019-04-17 05:15:00,2nd canteen,1,2,63
2019-04-17 05:15:00,2nd canteen,1,2,63
2019-04-17 05:15:00,2nd canteen,1,2,63
2019-04-17 05:15:00,2nd canteen,1,2,63
2019-04-17 05:16:00,2nd canteen,1,2,63
2019-04-17 05:16:00,2nd canteen,1,2,63
2019-04-17 05:16:00,2nd canteen,1,2,63
2019-04-17 05:17:00,2nd canteen,1,2,63
2019-04-17 05:17:00,2nd canteen,1,2,63
2019-04-17 05:17:00,2nd canteen,1,2,63
2019-04-17 05:17:00,2nd canteen,1,2,63
2019-04-17 05:18:00,2nd canteen,1,2,63
2019-04-17 05:18:00,2nd canteen,1,2,63
2019-04-17 05:18:00,2nd canteen,1,2,63
2019-04-17 05:18:00,2nd canteen,1,2,63
2019-04-17 05:19:00,2nd canteen,1,2,63
2019-04-17 05:19:00,2nd canteen,1,2,63
2019-04-17 05:19:00,2nd canteen,1,2,63
2019-04-17 05:19:00,2nd canteen,1,2,63
2019-04-17 05:20:00,2nd canteen,1,2,64
2019-04-17 05:20:00,2nd canteen,1,2,64
2019-04-17 05:20:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:21:00,2nd canteen,1,2,64
2019-04-17 05:22:00,2nd canteen,1,2,64
2019-04-17 05:22:00,2nd canteen,1,2,64
2019-04-17 05:22:00,2nd canteen,1,2,64
2019-04-17 05:22:00,2nd canteen,1,2,64
2019-04-17 05:22:00,2nd canteen,1,2,64
2019-04-17 05:23:00,2nd canteen,1,2,64
2019-04-17 05:23:00,2nd canteen,1,2,64
2019-04-17 05:23:00,2nd canteen,1,2,64
2019-04-17 05:23:00,2nd canteen,1,2,64
2019-04-17 05:24:00,2nd canteen,1,2,64
2019-04-17 05:24:00,2nd canteen,1,2,64
2019-04-17 05:24:00,2nd canteen,1,2,64
2019-04-17 05:24:00,2nd canteen,1,2,64
2019-04-17 05:24:00,2nd canteen,1,2,64
2019-04-17 05:25:00,2nd canteen,1,2,65
2019-04-17 05:25:00,2nd canteen,1,2,65
2019-04-17 05:25:00,2nd canteen,1,2,65
2019-04-17 05:26:00,2nd canteen,1,2,65
2019-04-17 05:26:00,2nd canteen,1,2,65
2019-04-17 05:26:00,2nd canteen,1,2,65
2019-04-17 05:27:00,2nd canteen,1,2,65
2019-04-17 05:27:00,2nd canteen,1,2,65
2019-04-17 05:28:00,2nd canteen,1,2,65
2019-04-17 05:28:00,2nd canteen,1,2,65
2019-04-17 05:28:00,2nd canteen,1,2,65
2019-04-17 05:28:00,2nd canteen,1,2,65
2019-04-17 05:29:00,2nd canteen,1,2,65
2019-04-17 05:29:00,2nd canteen,1,2,65
2019-04-17 05:30:00,2nd canteen,1,2,66
2019-04-17 05:30:00,2nd canteen,1,2,66
2019-04-17 05:30:00,2nd canteen,1,2,66
2019-04-17 05:31:00,2nd canteen,1,2,66
2019-04-17 05:31:00,2nd canteen,1,2,66
2019-04-17 05:31:00,2nd canteen,1,2,66
2019-04-17 05:32:00,2nd canteen,1,2,66
2019-04-17 05:32:00,2nd canteen,1,2,66
2019-04-17 05:32:00,2nd canteen,1,2,66
2019-04-17 05:32:00,2nd canteen,1,2,66
2019-04-17 05:33:00,2nd canteen,1,2,66
2019-04-17 05:33:00,2nd canteen,1,2,66
2019-04-17 05:33:00,2nd canteen,1,2,66
2019-04-17 05:34:00,2nd canteen,1,2,66
2019-04-17 05:34:00,2nd canteen,1,2,66
2019-04-17 05:34:00,2nd canteen,1,2,66
2019-04-17 05:35:00,2nd canteen,1,2,67
2019-04-17 05:35:00,2nd canteen,1,2,67
2019-04-17 05:35:00,2nd canteen,1,2,67
2019-04-17 05:35:00,2nd canteen,1,2,67
2019-04-17 05:35:00,2nd canteen,1,2,67
2019-04-17 05:36:00,2nd canteen,1,2,67
2019-04-17 05:36:00,2nd canteen,1,2,67
2019-04-17 05:37:00,2nd canteen,1,2,67
2019-04-17 05:38:00,2nd canteen,1,2,67
2019-04-17 05:38:00,2nd canteen,1,2,67
2019-04-17 05:39:00,2nd canteen,1,2,67
2019-04-17 05:39:00,2nd canteen,1,2,67
2019-04-17 05:39:00,2nd canteen,1,2,67
2019-04-17 05:41:00,2nd canteen,1,2,68
2019-04-17 05:42:00,2nd canteen,1,2,68
2019-04-17 05:42:00,2nd canteen,1,2,68
2019-04-17 05:43:00,2nd canteen,1,2,68
2019-04-17 05:44:00,2nd canteen,1,2,68
2019-04-17 05:45:00,2nd canteen,1,2,69
2019-04-17 05:45:00,2nd canteen,1,2,69
2019-04-17 05:52:00,2nd canteen,1,2,70
2019-04-17 05:53:00,2nd canteen,1,2,70
2019-04-17 05:54:00,2nd canteen,1,2,70
2019-04-17 05:54:00,2nd canteen,1,2,70
2019-04-17 06:00:00,2nd canteen,1,2,72
2019-04-17 06:03:00,2nd canteen,1,2,72
2019-04-17 06:03:00,2nd canteen,1,2,72
2019-04-17 06:06:00,2nd canteen,1,2,73
2019-04-17 06:19:00,2nd canteen,1,2,75
2019-04-17 06:31:00,5th canteen,1,2,78
2019-04-17 06:33:00,2nd canteen,1,2,78
2019-04-17 06:33:00,5th canteen,1,2,78
2019-04-17 06:34:00,2nd canteen,1,2,78
2019-04-17 06:36:00,2nd canteen,1,2,79
2019-04-17 06:37:00,2nd canteen,1,2,79
2019-04-17 06:37:00,2nd canteen,1,2,79
2019-04-17 06:39:00,5th canteen,1,2,79
2019-04-17 06:39:00,5th canteen,1,2,79
2019-04-17 06:40:00,5th canteen,1,2,80
2019-04-17 06:40:00,5th canteen,1,2,80
2019-04-17 06:41:00,2nd canteen,1,2,80
2019-04-17 06:41:00,2nd canteen,1,2,80
2019-04-17 06:41:00,5th canteen,1,2,80
2019-04-17 06:41:00,5th canteen,1,2,80
2019-04-17 06:41:00,5th canteen,1,2,80
2019-04-17 06:41:00,5th canteen,1,2,80
2019-04-17 06:42:00,5th canteen,1,2,80
2019-04-17 06:42:00,5th canteen,1,2,80
2019-04-17 06:42:00,1st canteen,1,2,80
2019-04-17 06:42:00,2nd canteen,1,2,80
2019-04-17 06:42:00,5th canteen,1,2,80
2019-04-17 06:43:00,5th canteen,1,2,80
2019-04-17 06:43:00,5th canteen,1,2,80
2019-04-17 06:43:00,5th canteen,1,2,80
2019-04-17 06:43:00,5th canteen,1,2,80
2019-04-17 06:44:00,5th canteen,1,2,80
2019-04-17 06:45:00,2nd canteen,1,2,81
2019-04-17 06:45:00,2nd canteen,1,2,81
2019-04-17 06:46:00,5th canteen,1,2,81
2019-04-17 06:46:00,5th canteen,1,2,81
2019-04-17 06:46:00,5th canteen,1,2,81
2019-04-17 06:46:00,2nd canteen,1,2,81
2019-04-17 06:47:00,2nd canteen,1,2,81
2019-04-17 06:47:00,5th canteen,1,2,81
2019-04-17 06:47:00,5th canteen,1,2,81
2019-04-17 06:48:00,2nd canteen,1,2,81
2019-04-17 06:48:00,2nd canteen,1,2,81
2019-04-17 06:48:00,2nd canteen,1,2,81
2019-04-17 06:49:00,5th canteen,1,2,81
2019-04-17 06:49:00,2nd canteen,1,2,81
2019-04-17 06:49:00,5th canteen,1,2,81
2019-04-17 06:49:00,2nd canteen,1,2,81
2019-04-17 06:50:00,2nd canteen,1,2,82
2019-04-17 06:50:00,2nd canteen,1,2,82
2019-04-17 06:50:00,5th canteen,1,2,82
2019-04-17 06:50:00,2nd canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,5th canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,5th canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,5th canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:51:00,2nd canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:52:00,5th canteen,1,2,82
2019-04-17 06:52:00,2nd canteen,1,2,82
2019-04-17 06:53:00,2nd canteen,1,2,82
2019-04-17 06:53:00,2nd canteen,1,2,82
2019-04-17 06:53:00,2nd canteen,1,2,82
2019-04-17 06:53:00,5th canteen,1,2,82
2019-04-17 06:53:00,5th canteen,1,2,82
2019-04-17 06:53:00,2nd canteen,1,2,82
2019-04-17 06:53:00,2nd canteen,1,2,82
2019-04-17 06:54:00,2nd canteen,1,2,82
2019-04-17 06:54:00,5th canteen,1,2,82
2019-04-17 06:54:00,2nd canteen,1,2,82
2019-04-17 06:55:00,2nd canteen,1,2,83
2019-04-17 06:55:00,5th canteen,1,2,83
2019-04-17 06:55:00,2nd canteen,1,2,83
2019-04-17 06:55:00,2nd canteen,1,2,83
2019-04-17 06:56:00,2nd canteen,1,2,83
2019-04-17 06:56:00,5th canteen,1,2,83
2019-04-17 06:56:00,2nd canteen,1,2,83
2019-04-17 06:56:00,2nd canteen,1,2,83
2019-04-17 06:56:00,2nd canteen,1,2,83
2019-04-17 06:57:00,5th canteen,1,2,83
2019-04-17 06:57:00,5th canteen,1,2,83
2019-04-17 06:57:00,5th canteen,1,2,83
2019-04-17 06:58:00,5th canteen,1,2,83
2019-04-17 06:58:00,2nd canteen,1,2,83
2019-04-17 06:58:00,5th canteen,1,2,83
2019-04-17 06:58:00,5th canteen,1,2,83
2019-04-17 06:59:00,5th canteen,1,2,83
2019-04-17 06:59:00,2nd canteen,1,2,83
2019-04-17 06:59:00,5th canteen,1,2,83
2019-04-17 06:59:00,5th canteen,1,2,83
2019-04-17 06:59:00,5th canteen,1,2,83
2019-04-17 07:00:00,5th canteen,1,2,84
2019-04-17 07:00:00,5th canteen,1,2,84
2019-04-17 07:00:00,5th canteen,1,2,84
2019-04-17 07:00:00,2nd canteen,1,2,84
2019-04-17 07:00:00,5th canteen,1,2,84
2019-04-17 07:00:00,5th canteen,1,2,84
2019-04-17 07:00:00,2nd canteen,1,2,84
2019-04-17 07:01:00,2nd canteen,1,2,84
2019-04-17 07:01:00,5th canteen,1,2,84
2019-04-17 07:02:00,5th canteen,1,2,84
2019-04-17 07:02:00,2nd canteen,1,2,84
2019-04-17 07:02:00,5th canteen,1,2,84
2019-04-17 07:02:00,2nd canteen,1,2,84
2019-04-17 07:02:00,2nd canteen,1,2,84
2019-04-17 07:02:00,1st canteen,1,2,84
2019-04-17 07:02:00,5th canteen,1,2,84
2019-04-17 07:03:00,2nd canteen,1,2,84
2019-04-17 07:03:00,5th canteen,1,2,84
2019-04-17 07:03:00,2nd canteen,1,2,84
2019-04-17 07:03:00,1st canteen,1,2,84
2019-04-17 07:03:00,5th canteen,1,2,84
2019-04-17 07:03:00,2nd canteen,1,2,84
2019-04-17 07:03:00,5th canteen,1,2,84
2019-04-17 07:03:00,5th canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:04:00,2nd canteen,1,2,84
2019-04-17 07:04:00,2nd canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:04:00,2nd canteen,1,2,84
2019-04-17 07:04:00,2nd canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:04:00,5th canteen,1,2,84
2019-04-17 07:05:00,2nd canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:05:00,2nd canteen,1,2,85
2019-04-17 07:05:00,2nd canteen,1,2,85
2019-04-17 07:05:00,2nd canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:05:00,5th canteen,1,2,85
2019-04-17 07:06:00,5th canteen,1,2,85
2019-04-17 07:06:00,2nd canteen,1,2,85
2019-04-17 07:06:00,1st canteen,1,2,85
2019-04-17 07:06:00,5th canteen,1,2,85
2019-04-17 07:06:00,2nd canteen,1,2,85
2019-04-17 07:06:00,2nd canteen,1,2,85
2019-04-17 07:06:00,5th canteen,1,2,85
2019-04-17 07:06:00,2nd canteen,1,2,85
2019-04-17 07:06:00,2nd canteen,1,2,85
2019-04-17 07:07:00,5th canteen,1,2,85
2019-04-17 07:07:00,1st canteen,1,2,85
2019-04-17 07:07:00,5th canteen,1,2,85
2019-04-17 07:08:00,2nd canteen,1,2,85
2019-04-17 07:08:00,2nd canteen,1,2,85
2019-04-17 07:08:00,5th canteen,1,2,85
2019-04-17 07:08:00,2nd canteen,1,2,85
2019-04-17 07:08:00,5th canteen,1,2,85
2019-04-17 07:08:00,5th canteen,1,2,85
2019-04-17 07:08:00,2nd canteen,1,2,85
2019-04-17 07:08:00,2nd canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,2nd canteen,1,2,85
2019-04-17 07:09:00,2nd canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:09:00,5th canteen,1,2,85
2019-04-17 07:10:00,2nd canteen,1,2,86
2019-04-17 07:10:00,2nd canteen,1,2,86
2019-04-17 07:10:00,5th canteen,1,2,86
2019-04-17 07:10:00,2nd canteen,1,2,86
