transaction_time,window,is_workday,day_of_week,time_slot
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,5th canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,5th canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,2nd canteen,0,5,83
2019-04-13 06:55:00,5th canteen,0,5,83
2019-04-13 06:56:00,5th canteen,0,5,83
2019-04-13 06:56:00,2nd canteen,0,5,83
2019-04-13 06:56:00,2nd canteen,0,5,83
2019-04-13 06:56:00,2nd canteen,0,5,83
2019-04-13 06:56:00,5th canteen,0,5,83
2019-04-13 06:56:00,5th canteen,0,5,83
2019-04-13 06:57:00,2nd canteen,0,5,83
2019-04-13 06:57:00,2nd canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:57:00,2nd canteen,0,5,83
2019-04-13 06:57:00,5th canteen,0,5,83
2019-04-13 06:58:00,2nd canteen,0,5,83
2019-04-13 06:58:00,2nd canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,2nd canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,2nd canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,2nd canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:58:00,5th canteen,0,5,83
2019-04-13 06:59:00,5th canteen,0,5,83
2019-04-13 06:59:00,5th canteen,0,5,83
2019-04-13 06:59:00,2nd canteen,0,5,83
2019-04-13 06:59:00,5th canteen,0,5,83
2019-04-13 06:59:00,5th canteen,0,5,83
2019-04-13 06:59:00,2nd canteen,0,5,83
2019-04-13 06:59:00,2nd canteen,0,5,83
2019-04-13 06:59:00,2nd canteen,0,5,83
2019-04-13 07:00:00,5th canteen,0,5,84
2019-04-13 07:00:00,5th canteen,0,5,84
2019-04-13 07:01:00,5th canteen,0,5,84
2019-04-13 07:01:00,2nd canteen,0,5,84
2019-04-13 07:01:00,5th canteen,0,5,84
2019-04-13 07:01:00,2nd canteen,0,5,84
2019-04-13 07:01:00,2nd canteen,0,5,84
2019-04-13 07:01:00,5th canteen,0,5,84
2019-04-13 07:01:00,2nd canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,2nd canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,2nd canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:02:00,5th canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,2nd canteen,0,5,84
2019-04-13 07:03:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,2nd canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:04:00,5th canteen,0,5,84
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,2nd canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,2nd canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,5th canteen,0,5,85
2019-04-13 07:05:00,2nd canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,2nd canteen,0,5,85
2019-04-13 07:06:00,2nd canteen,0,5,85
2019-04-13 07:06:00,2nd canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,5th canteen,0,5,85
2019-04-13 07:06:00,2nd canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,2nd canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,2nd canteen,0,5,85
2019-04-13 07:07:00,2nd canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,5th canteen,0,5,85
2019-04-13 07:07:00,2nd canteen,0,5,85
2019-04-13 07:07:00,2nd canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,2nd canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,5th canteen,0,5,85
2019-04-13 07:08:00,2nd canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:09:00,5th canteen,0,5,85
2019-04-13 07:09:00,2nd canteen,0,5,85
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:10:00,5th canteen,0,5,86
2019-04-13 07:10:00,2nd canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,1st canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,5th canteen,0,5,86
2019-04-13 07:11:00,2nd canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,1st canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,1st canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,5th canteen,0,5,86
2019-04-13 07:12:00,2nd canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,2nd canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,2nd canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:13:00,5th canteen,0,5,86
2019-04-13 07:14:00,2nd canteen,0,5,86
2019-04-13 07:14:00,2nd canteen,0,5,86
2019-04-13 07:14:00,2nd canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:14:00,5th canteen,0,5,86
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,1st canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:15:00,2nd canteen,0,5,87
2019-04-13 07:15:00,5th canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,2nd canteen,0,5,87
2019-04-13 07:16:00,1st canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:16:00,5th canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:17:00,2nd canteen,0,5,87
2019-04-13 07:17:00,5th canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,5th canteen,0,5,87
2019-04-13 07:18:00,2nd canteen,0,5,87
2019-04-13 07:19:00,3rd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,2nd canteen,0,5,87
2019-04-13 07:19:00,5th canteen,0,5,87
2019-04-13 07:19:00,5th canteen,0,5,87
2019-04-13 07:20:00,2nd canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,2nd canteen,0,5,88
2019-04-13 07:20:00,2nd canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,2nd canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,2nd canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:20:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,2nd canteen,0,5,88
2019-04-13 07:21:00,5th canteen,0,5,88
2019-04-13 07:22:00,2nd canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,2nd canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,2nd canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,2nd canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:22:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,2nd canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,2nd canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,5th canteen,0,5,88
2019-04-13 07:23:00,2nd canteen,0,5,88
2019-04-13 07:23:00,2nd canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,5th canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:24:00,2nd canteen,0,5,88
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,1st canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,5th canteen,0,5,89
2019-04-13 07:25:00,2nd canteen,0,5,89
2019-04-13 07:26:00,5th canteen,0,5,89
2019-04-13 07:26:00,2nd canteen,0,5,89
